firstNoun,connectorParticle,secondNoun,frequency
FELD,,HANDBALL,919
FELDPOST,,BRIEF,323
FELD,,FRUCHT,1594
FELD,,HAUPTMANN,483
FELD,,GOTTESDIENST,137
FELD,,KORB,20
FELD,,SALAT,440
FELD,,SCHLANGE,151
FELD,,GESCHREI,155
FELD,,LERCHE,435
FELD,,HASE,525
FELD,,KAMILLE,1
FELD,,HAMSTER,212
FELD,,HERR,10943
FELD,,SAISON,163
FELD,,MESSUNG,89
FELD,,RUF,3
FELD,,PREDIGER,623
FELD,,RAIN,459
FELD,,MAUS,541
FELD,,FIEBER,7
FELD,,SCHEUNE,245
FELD,,SCHLACHT,846
FELD,,HOCKEY,731
FELD,,LAZARETT,1274
FELD,,LAGER,2119
FELD,,NAME,77
FELD,,SCHMIEDE,1
FELD,,STAFFELEI,12
FELDPOST,,NUMMER,153
FELD,,SCHNEPFE,0
FELD,,KAPLAN,63
FELD,,STECHER,522
FELDSTEIN,,MAUER,382
FELD,,SPAT,787
FELD,,SPERLING,110
FELD,,SCHLAG,19
FELD,,MARSCHALL,8896
FELD,,WEG,5124
FELD,,STUDIE,1156
FELD,,STERN,8
FELD,,STEIN,4728
FELD,,ZEITUNG,57
FELD,,WICKE,0
FELD,,VERSUCH,2614
FELD,,TELEFON,132
FELD,,ZUG,27421
FELD,,VOGEL,24
FELD,,SPATEN,154
FELD,,ULME,132
FELL,,ABFALL,0
FELD,,VORTEIL,59
FELD,,SPIELER,2134
FELD,,WEIBEL,71
FELD,,SPIEL,52
FELD,,WACHE,166
FELD,,ZEICHEN,580
FELD,,VERWEIS,346
FELL,,PFLEGE,210
FELD,,THEORIE,651
FELL,,KAPUZE,5
FELL,,KLEIDUNG,29
FELL,,EISEN,80
FENSTER,,GRIFF,98
FELL,,NASE,36
FELL,,DECKE,82
FENSTER,,BRETT,1076
FELSEN,,BEIN,116
FELL,,KRAGEN,0
FELL,,SCHUH,6
FENCHEL,,HONIG,15
FELS,,ABSTURZ,127
FELL,,JACKE,43
FENSTER,,ECKE,47
FELS,,BROCKEN,1584
FENSTER,,GESIMS,125
FELS,,LAWINE,14
FENSTER,,EINFASSUNG,272
FEME,,MORD,270
FENSTER,,GARDINE,11
FENCHEL,,KNOLLE,20
FENSTER,,FALZ,9
FENSTER,,AUSSCHNITT,53
FENSTER,,BILD,178
FENCHEL,,SIRUP,1
FENSTER,,GIEBEL,49
FENSTER,,BRIEF,0
FENSTER,,HAKEN,8
FENSTER,,LEDER,60
FENSTER,,KLAPPE,19
FENSTER,,BRIEFUMSCHLAG,25
FENSTER,,FRONT,675
FENSTER,,SITZ,19
FENSTER,,BALKEN,12
FERIAL,,JOB,13
FERIAL,,ZEIT,2
FERIEN,,ANLAGE,938
FENSTER,,SCHMUCK,19
FERIEN,,ARBEIT,96
FERIEN,,ARBEITER,11
FENSTER,,SIMS,308
FENSTER,,WISCHER,5
FENSTER,,REIHE,684
FENSTER,,LUKE,0
FERIAL,,ARBEIT,2
FENSTER,,BREITE,57
FERIEN,,AUSFLUG,7
FERIAL,,PRAKTIKANT,21
FENSTER,,RAHMEN,1336
FENSTER,,KITT,57
FENSTER,,TISCH,29
FERIEN,,AKTION,89
FENSTER,,LOCH,78
FENSTER,,REINIGER,27
FENSTER,,MANTEL,0
FENSTER,,HEBER,1478
FENSTER,,SCHLITZ,198
FENSTER,,LADEN,1411
FENSTER,,WIRBEL,3
FENSTER,,KREUZ,274
FENSTER,,WAND,235
FERIEN,,AUSTAUSCH,3
FENSTER,,KURBEL,27
FENSTER,,ROSE,651
FENSTER,,GITTER,373
FERIEN,,AUFENTHALT,495
FENSTER,,PUTZER,374
FERIEN,,BEGINN,370
FENSTER,,SCHEIBE,3536
FENSTER,,NISCHE,512
FENSTER,,VORHANG,145
FENSTER,,RITZE,0
FENSTER,,PLATZ,304
FENSTER,,LEISTE,38
FENSTER,,SPIEGEL,12
FENSTER,,TRITT,8
FERIAL,,DATIERUNG,0
FENSTER,,REDE,154
FENSTER,,ZARGE,12
FENSTER,,PFOSTEN,75
FENSTER,,RIEGEL,20
FENSTER,,SEITE,137
FERIEN,,BETREUER,8
FENSTER,,VERKLEIDUNG,21
FERIEN,,BETREUUNG,106
FERIEN,,BEKANNTSCHAFT,10
FERIEN,,FLUGGESELLSCHAFT,193
FERN,,BESCHUSS,31
FERIEN,,GEBIET,488
FERIEN,,DIENST,295
FERIEN,,ERLEBNIS,97
FERIEN,,DORF,794
FERN,,BESTRAHLUNG,0
FERN,,ABSATZ,940
FERIEN,,HAUS,0
FERIEN,,JOB,629
FERIEN,,DOMIZIL,461
FERIEN,,FAHRT,205
FERIEN,,GESTALTUNG,155
FERIEN,,IDYLL,23
FERN,,AMT,154
FERIEN,,FREUDE,25
FERIEN,,ZEIT,1475
FERIEN,,HELFER,6
FERIEN,,QUARTIER,49
FERN,,BRILLE,9
FERN,,ANSCHLUSS,7
FERIEN,,GRUSS,7
FERN,,BEZIEHUNG,301
FERIEN,,KOLONIE,272
FERIEN,,PARADIES,156
FERN,,BAHNHOF,1952
FERIEN,,PLATZ,130
FERIEN,,LAGER,1486
FERIEN,,KURSUS,9
FERIEN,,WOHNUNG,6105
FERIEN,,WANDERUNG,15
FERIEN,,KIND,164
FERN,,BESCHUSS,31
FERN,,ANSCHLUSS,7
FERN,,BAHNSTEIG,192
FERIEN,,IMMOBILIE,100
FERNBAHN,,STRECKE,229
FERIEN,,SPIEL,149
FERIEN,,SACHE,128
FERN,,BUS,2005
FERIEN,,ZIEL,289
FERKEL,,ZUCHT,12
FERIEN,,WOCHE,277
FERN,,BAHN,670
FERIEN,,SPIELPLATZ,7
FERIEN,,SONDERZUG,4
FERIEN,,REISE,513
FERIEN,,STRAND,13
FERIENLAGER,,HAUS,0
FERNABSATZ,,GESETZ,383
FERN,,AUFNAHME,27
FERIEN,,STIMMUNG,68
FERKEL,,WURF,3
FERN,,BOMBER,142
FERN,,BEBEN,14
FERN,,DIAGNOSE,245
FERIEN,,STRASSE,589
FERIEN,,HELFERIN,1
FERIEN,,RESORT,178
FERIENHAUS,,VERMIETER,12
FERIEN,,PARK,501
FERN,,DISPATCHER,0
FERIEN,,PROGRAMM,323
FERIEN,,REGION,719
FERIEN,,HOTEL,210
FERNBUS,,VERKEHR,380
FERIENWOHNUNG,S,VERMIETER,7
FERIEN,,ZENTRUM,374
FERIEN,,HEIM,1298
FERIEN,,FREIZEIT,197
FERN,,DIENST,87
FERN,,DUELL,287
FERN,,GESCHOSS,23
FERIEN,,INSEL,713
FERIEN,,SCHECK,20
FERN,,FAHRKARTE,10
FERN,,EMPFANG,29
FERIEN,,KAMMER,7
FERN,,FLUG,101
FERIEN,,FLIEGER,363
FERN,,FAHRT,580
FERN,,ERKUNDUNG,1470
FERN,,EINSTELLUNG,13
FERNFAHRER,,SCHULE,6
FERNGAS,,NETZ,83
FERNGAS,,LEITUNG,178
FERN,,GESCHOSS,23
FERN,,GAS,371
FERN,,FAHRER,1029
FERN,,RUF,80
FERN,,HEIZUNG,402
FERN,,HEIZWERK,448
FERN,,LICHT,703
FERN,,HEIZKRAFTWERK,94
FERN,,SCHNELLZUG,206
FERN,,PUNKT,175
FERN,,SATZ,5
FERN,,KOPIE,72
FERN,,RADWEG,665
FERN,,OBJEKTIV,29
FERN,,SCHUSS,320
FERN,,SCHACH,633
FERN,,RAKETE,101
FERNLICHT,,ASSISTENT,48
FERN,,SCHUSS,320
FERN,,KURSUS,8
FERNGAS,,VERSORGUNG,64
FERN,,GLEIS,337
FERN,,SCHREIBER,749
FERN,,PENDLER,272
FERN,,REISE,1033
FERN,,LEIHE,342
FERN,,SICHT,1016
FERN,,LEITUNG,528
FERN,,VERMITTLUNGSSTELLE,128
FERN,,LERNEN,36
FERN,,TOURISMUS,134
FERN,,LASTZUG,32
FERN,,STEUERUNG,1409
FERN,,STUDENT,158
FERN,,ROHR,2947
FERN,,OST,3031
FERN,,ZIEL,1161
FERN,,VERBINDUNG,930
FERN,,WASSERVERSORGUNG,266
FERN,,VERSORGUNG,51
FERN,,WIRKUNG,753
FERN,,WAFFE,230
FERN,,WAHL,15
FERN,,SCHALTUNG,24
FERN,,STECHER,8
FERN,,MESSUNG,78
FERSE,N,GELD,53
FERNVERKEHR,S,ZUG,1338
FERN,,ZUGRIFF,250
FERN,,STRASSE,13710
FERN,,SPRUCH,14
FERRITKERN,,SPEICHER,27
FERN,,WEG,289
FERSE,N,AUTOMATIK,0
FERN,,ZUG,2588
FERN,,TRANSPORT,377
FERN,,ZONE,60
FERNVERKEHR,S,MITTEL,31
FERRIT,,ANTENNE,38
FERTIG,,BAU,524
FERN,,WARTUNG,243
FERN,,STUDIUM,3634
FERSE,N,KAPPE,12
FERN,,TRAUUNG,98
FERSE,N,SITZ,9
FERN,,TRANSPORTER,0
FERRIT,,KERN,86
FERTIG,,BETON,52
FERTIG,,HEMD,0
FERN,,VERKEHR,11067
FERN,,WANDERWEG,4368
FERTIG,,BAUWEISE,205
FERN,,WETTKAMPF,19
FERTIG,,ARZNEIMITTEL,2058
FERTIG,,NAHRUNG,97
FERTIGUNG,S,LINIE,297
FERTIG,,FABRIKAT,262
FERTIG,,ERZEUGNIS,961
FERTIG,,ELEMENT,41
FERN,,UNTERRICHT,2234
FERTIG,,BEARBEITUNG,41
FERTIGUNG,S,ANLAGE,729
FERTIG,,PLATTE,6
FERTIG,,KLEIDUNG,21
FERTIGUNG,S,ABLAUF,170
FERTIG,,SAUER,5
FERTIG,,BEKLEIDUNG,0
FERTIG,,MAHLZEIT,50
FERTIGUNG,S,TIEFE,499
FERTIGUNG,S,PRINZIP,12
FERTIGUNG,S,BEREICH,260
FERTIG,,HAUS,1391
FERTIGUNG,S,LOHN,49
FERTIGUNG,S,KONTROLLE,132
FEST,,DEKORATION,113
FERTIGUNG,S,ZEIT,129
FERTIGUNG,S,METHODE,290
FEST,,ANGEBOT,7
FERTIGUNG,S,MENGE,17
FERTIG,,TEIL,644
FERTIGUNG,S,PROGRAMM,254
FERTIGUNG,S,AUFTRAG,179
FEST,,BRATEN,30
FEST,,ABEND,129
FERTIG,,SUPPE,77
FERTIGUNG,S,FOLGE,4
FERTIGUNG,S,ZENTRUM,31
FEST,,ALTAR,1
FEST,,ANSTELLUNG,4239
FERTIG,,PRODUKT,1527
FEST,,BRENNSTOFF,350
FEST,,BEITRAG,29
FEST,,FANFARE,8
FEST,,BRAUT,0
FEST,,AKT,5215
FERTIGUNG,S,TECHNIK,2683
FERTIG,,WARE,2642
FEST,,BIER,169
FEST,,AUFZUG,15
FEST,,GABE,276
FEST,,BESTELLUNG,164
FEST,,BESITZ,35
FEST,,GELAGE,91
FEST,,BELEUCHTUNG,94
FEST,,ANSPRACHE,345
FEST,,EMPFANG,26
FEST,,ESSEN,1
FESTKOMMA,,DARSTELLUNG,10
FEST,,GELD,797
FERTIGUNG,S,VERFAHREN,1688
FEST,,MORGEN,2
FEST,,AUSGABE,15
FEST,,GETRIEBE,3
FEST,,KLEID,85
FEST,,BETRAG,4562
FEST,,KONZERT,477
FEST,,RUMMEL,6
FESTIVAL,,FILM,75
FEST,,KULTUR,129
FEST,,GOTTESDIENST,1155
FEST,,SCHMAUS,95
FEST,,GIRLANDE,2
FEST,,HALLE,0
FEST,,GEWANDUNG,0
FEST,,GESCHENK,28
FEST,,GESTEIN,342
FEST,,GEWAND,89
FEST,,KOMMA,5
FESTNETZ,,TELEFONIE,203
FEST,,GESELLSCHAFT,223
FEST,,GRUSS,15
FESTPUNKT,,DARSTELLUNG,0
FEST,,OFFERTE,0
FEST,,LOHN,11
FESTIVAL,,VERANSTALTER,69
FEST,,KLEIDUNG,73
FEST,,LIED,61
FEST,,SITZUNG,255
FEST,,SCHMIERSTOFF,33
FEST,,RAUM,183
FEST,,KALENDER,293
FEST,,KOSTEN,99
FEST,,PLATTE,14071
FEST,,SPIEL,19061
FEST,,PUNKT,328
FEST,,MUSIK,194
FEST,,PLAKETTE,6
FEST,,ORDNER,29
FESTON,,STICH,9
FEST,,NETZ,3576
FESTSPIEL,,PLATZ,10
FESTNETZ,,ANSCHLUSS,669
FEST,,MEILE,292
FESTSPIEL,,STADT,131
FEST,,REDE,1377
FEST,,PREDIGT,191
FEST,,PREIS,1893
FEST,,SPEICHER,107
FESTKOMMA,,ZAHL,89
FESTNETZ,,TELEFON,261
FEST,,SCHMUCK,56
FESTNETZ,,ANSCHLUSS,669
FEST,,PLATZ,2193
FEST,,SCHRIFT,5031
FEST,,RECHNUNG,1
FEST,,MAHL,1387
FEST,,MAHLZEIT,21
FEST,,LAND,22102
FESTSPIEL,,HAUS,6
FEST,,KOMITEE,401
FEST,,PROGRAMM,440
FESTLAND,,BLOCK,2
FEST,,REDNER,731
FEST,,ORDNUNG,22
FEST,,SAAL,5069
FEST,,TAFEL,242
FESTSTOFF,,RAKETE,482
FEST,,STOFF,4744
FESTNETZ,,ANBIETER,90
FEST,,WOCHE,4203
FEST,,UMZUG,1233
FEST,,TREIBSTOFF,148
FEST,,WART,2
FEST,,WIESE,531
FEST,,ZEIT,199
FEST,,VORBEREITUNG,32
FETT,,GANS,10
FEST,,ZUG,1254
FETAL,,ZEIT,8
FEST,,WIRT,64
FETT,,BROT,7
FEST,,VORTRAG,719
FETT,,GEWEBE,1335
FETT,,ABSAUGUNG,139
FETT,,ABSCHEIDER,101
FETT,,BILDUNG,30
FEST,,ZELT,1344
FEST,,VERSAMMLUNG,199
FETAL,,ENTWICKLUNG,18
FETT,,FARBSTOFF,1
FETT,,KLUMPEN,0
FETT,,FILM,67
FEST,,VORSTELLUNG,107
FETT,,CHEMIE,123
FETT,,DEPOT,84
FETT,,GLANZ,36
FETT,,AUGE,80
FETT,,BAUCH,19
FETT,,GESCHWULST,5
FETT,,HERZ,9
FETT,,GRIEFE,0
FETT,,KRAUT,193
FETT,,FLOSSE,347
FETT,,ANSATZ,106
FETT,,KOHLE,143
FETT,,EINLAGERUNG,62
FETT,,EMBOLIE,63
FETT,,NAPF,151
FETT,,LEBER,203
FETT,,GERUCH,14
FETT,,BEMME,9
FETT,,GERBEREI,1
FETT,,GRIEBE,0
FEST,,VERANSTALTUNG,1707
FETT,,KLOSS,39
FETT,,MARKE,14
FETT,,GEWINNUNG,15
FETT,,PRESSE,36
FETT,,ABLAGERUNG,69
FETT,,SCHICHT,272
FETT,,HAUSHALT,9
FETT,,SACK,385
FETTSCHWANZ,,SCHAF,39
FETT,,MASSE,0
FETT,,POLSTER,238
FETT,,HENNE,214
FETTSCHWANZ,,RASSE,0
FETT,,MOPS,0
FETT,,SCHMINKE,10
FETT,,DONNERSTAG,14
FETT,,RATION,29
FETT,,PFANNE,25
FETT,,SCHNITTE,0
FETT,,SALBE,10
FETT,,SCHWANZ,11
FEUCHT,,PFLANZE,4
FEUCHTIGKEIT,S,AUFNAHME,138
FETT,,WIESE,197
FETT,,WANST,121
FEUDAL,,BARON,9
FETT,,VERZEHR,22
FETT,,STOFFWECHSEL,273
FEUDAL,,SITZ,34
FEUDAL,,HERR,1439
FEUDAL,,HIERARCHIE,8
FETT,,SAU,12
FETT,,TROPFEN,23
FETT,,ZELLE,316
FETT,,STEISS,14
FEUDAL,,ORDNUNG,66
FETT,,SUCHT,345
FEUCHTIGKEIT,S,ANZEIGER,4
FEUCHTIGKEIT,S,FILM,10
FEUCHT,,RAUM,84
FETT,,VERDAUUNG,67
FETT,,SPRITZER,19
FETT,,SPALTUNG,20
FEUER,,AUSBRUCH,58
FEUCHT,,GEBIET,9080
FETT,,PUDER,0
FEUCHTIGKEIT,S,EINWIRKUNG,30
FETT,,SUBSTANZ,18
FEUCHTIGKEIT,S,REGLER,1
FETT,,PFLANZE,15
FEUER,,BAKE,9
FEUDAL,,ARISTOKRATIE,13
FEUER,,ALARM,507
FEUER,,BEREICH,111
FEUER,,BOHNE,108
FEUER,,BERG,243
FETTSTEISS,,SCHAF,6
FEUCHT,,BEHANDLUNG,1
FEUER,,AUGE,31
FETT,,SCHWEIN,25
FEUER,,BESTATTUNG,1031
FEUER,,BOHRER,22
FEUCHT,,WIESE,2500
FEUER,,DORN,62
FEUDAL,,GESELLSCHAFT,204
FEUDAL,,ADEL,152
FEUER,,BESCHAU,20
FEUCHT,,TUCH,134
FEUCHTRAUM,,ARMATUR,0
FEUDAL,,HERRSCHAFT,315
FEUDAL,,RENTE,3
FEUER,,ESSE,5
FEUER,,KIEKE,3
FEUDAL,,ZEIT,215
FEUDAL,,KLASSE,26
FEUER,,EIMER,58
FEUER,,ATEM,48
FEUDAL,,ABSOLUTISMUS,18
FEUER,,GARBE,41
FEUDAL,,SYSTEM,393
FEUCHTIGKEIT,S,GRAD,59
FEUER,,GEFECHT,2071
FEUER,,FLAMME,74
FEUER,,ANBETER,36
FETZEN,,TANDLER,6
FEUDAL,,GEWALT,14
FEUER,,GATTER,0
FEUER,,TEUFEL,291
FEUCHT,,BIOTOP,925
FEUDAL,,VERFASSUNG,6
FEUER,,KATASTROPHE,89
FEUER,,EIFER,245
FEUER,,KRAFT,1507
FEUER,,KOPF,181
FEUER,,REGEN,50
FEUER,,FESTIGKEIT,59
FEUER,,SCHADEN,1
FEUER,,STEIN,4548
FEUER,,SPRITZE,512
FEUER,,UNFALL,80
FEUER,,SCHLANGE,33
FEUER,,SHOW,133
FEUER,,EINSTELLUNG,1263
FEUER,,LINIE,110
FEUERSCHUTZ,,MITTEL,16
FEUERUNG,S,ANLAGE,2692
FEUER,,TOD,324
FEUER,,GEFAHR,264
FEUER,,STRAHL,112
FEUER,,TREPPE,145
FEUER,,RING,212
FEUER,,KULT,35
FEUER,,GLOCKE,173
FEUER,,STELLE,5550
FEUER,,SCHAU,18
FEUER,,STOSS,402
FEUER,,HAKEN,116
FEUER,,RAD,148
FEUER,,TAUFE,648
FEUER,,OPAL,19
FEUER,,STROM,39
FEUER,,SCHWAMM,95
FEUER,S,NOT,100
FEUER,,PROBE,496
FEUER,,TOPF,135
FEUER,,RAUM,231
FEUER,,HALLE,0
FEUER,,MELDUNG,25
FEUER,,SPAN,0
FEUER,,SCHLUCKER,254
FEUER,,KUGEL,244
FEUER,,SCHLUCKEN,23
FEUER,,OFEN,231
FEUER,,PATSCHE,52
FEUER,,MELDER,340
FEUER,,HOLZ,717
FEUER,,POLIZEI,73
FEUER,,QUALLE,72
FEUER,,STURM,884
FEUER,,HERD,69
FEUER,,REITER,155
FEUER,,LILIE,65
FEUER,,MEER,41
FEUERSTEIN,,BEIL,136
FEUER,,MAUER,49
FEUER,,SCHWEIF,33
FEUER,,KOMMANDO,51
FEUER,,LOCH,67
FEUER,,WACHE,3539
FEUER,,WECHSEL,94
FEUER,,WANZE,62
FEUER,,SCHIFF,1063
FEUER,,SEGEN,5
FEUER,,SCHAUFEL,2
FEUER,,REIFEN,0
FEUER,,SCHUTZ,916
FEUERWEHR,,FRAU,135
FEUER,,STELLUNG,515
FEUER,,VERSICHERUNG,766
FEUERWEHR,,AUTO,414
FEUER,,VOGEL,444
FEUER,,WAFFE,2749
FEUERWEHR,,FAMILIE,1
FEUERWEHR,,AXT,34
FEUERSCHUTZ,,ANSTRICH,6
FEUERWEHR,,BEIL,20
FEUERWEHR,,GLOCKE,1
FEUERWEHR,,FAHRZEUG,1184
FEUER,,ZEICHEN,148
FEUERWEHR,,SCHLAUCH,194
FEUER,,ZANGE,47
FEUERZEUG,,DOCHT,0
FICHTE,N,BOHLE,5
FEUERWEHR,,HAUPTMANN,84
FEUERWEHR,,SPRITZE,66
FEUILLETON,,REDAKTEUR,271
FEUILLETON,,AUFSATZ,0
FICHTE,N,AUFWUCHS,1
FEUER,,WASSER,154
FEUER,,WOLKE,50
FIEBER,,TABELLE,4
FIBRIN,,KLEBER,52
FEUERWEHR,,MANN,4481
FIAKER,,KUTSCHER,18
FEUILLETON,,SEITE,24
FICHTE,N,MOPED,0
FEUERWEHR,,HAUS,0
FIEBER,,GLUT,5
FEUERWEHR,,SPRECHER,339
FEUILLETON,,STIL,3
FEUER,,ZUG,25
FEUER,,ZEUG,2737
FICHTE,N,BRETT,18
FEUER,,ZAUBER,175
FICHTE,N,HOLZ,635
FIEBER,,FROST,15
FEUILLETON,,SCHREIBER,7
FIEBER,,ABNAHME,0
FIEBER,,HITZE,24
FICHTE,N,WALD,973
FIEBER,,MITTEL,44
FIEBER,,KRISE,3
FIEBER,,GRAD,3
FEUER,,ZONE,35
FEUERWEHR,,LEUTE,2
FIEBER,,KURVE,291
FIEBER,,STADIUM,0
FICHTE,N,BAUM,50
FEUERZEUG,,BENZIN,46
FIEBER,,GLANZ,3
FEUERWEHR,,UNIFORM,51
FIEBER,,THERMOMETER,296
FIEBER,,ATTACKE,30
FEUER,,WOGE,3
FIEBER,,TRAUM,254
FIEBER,,VERLAUF,12
FIEBER,,ANSTIEG,43
FICHTE,N,STAMM,131
FICHTENNADEL,,BAD,42
FIEBER,,RINDE,2
FIEBER,,HAST,0
FIEBER,,ANFALL,182
FILIGRAN,,ARBEIT,95
FICHTE,N,SPARGEL,71
FIEBER,,DUNST,2
FIEBER,,WAHN,135
FICHTE,N,REISIG,17
FICHTE,N,ZWEIG,142
FIEBER,,BAUM,13
FIEDER,,BLATT,344
FILM,,AUTOR,557
FIGUR,EN,GEDICHT,76
FILM,,APPARAT,40
FILM,,ATELIER,355
FILM,,AKADEMIE,3400
FILM,,AMATEUR,67
FILM,,ABEND,288
FILM,,CHARAKTER,139
FILM,,BLUT,63
FIGUR,,PROBLEM,40
FILM,,AUSWERTUNG,34
FILM,,ANALYSE,172
FILM,,ARBEIT,1540
FILM,,ARCHIV,1321
FILIGRAN,,SCHMUCK,13
FILM,,ABLAUF,12
FIGUR,EN,GRUPPE,2422
FILM,,ARCHITEKT,1899
FILIGRAN,,PAPIER,0
FIGURAL,,MUSIK,69
FILM,,BERICHT,293
FILM,,ALMANACH,3
FILIGRAN,,TECHNIKER,49
FILM,,BESPRECHUNG,147
FILM,,BEGINN,133
FIGUR,EN,REDE,80
FILM,,BEITRAG,679
FILM,,AUFNAHME,3426
FIGUR,EN,THEATER,1343
FIGUR,EN,KAPITELL,31
FILM,,BEGEISTERUNG,20
FILM,,BERICHTERSTATTER,15
FILM,,AUSSCHNITT,698
FILM,,FAMILIE,58
FILM,,DRAMA,9950
FILM,,AUSTAUSCH,22
FILM,,DREH,307
FILM,,GESCHICHTE,3206
FILM,,FIGUR,963
FILM,,FESTIVAL,13346
FILM,,FABRIKATION,27
FILM,,FAN,345
FILM,,FEST,4399
FILM,,FRITZE,1
FILM,,GENRE,605
FILM,,FORMAT,294
FILM,,BILD,549
FILM,,ENGAGEMENT,132
FILM,,COCKTAIL,1
FILM,,DARSTELLER,252
FILM,,GATTUNG,89
FILM,,FIRMA,843
FILM,,DOKUMENT,318
FILM,,FREUND,377
FILM,,IDOL,19
FILM,,LEINWAND,124
FILM,,HISTORIKER,927
FILM,,KOMIKER,126
FILM,,INDUSTRIE,4482
FILM,,KLAMOTTE,14
FILM,,HELD,338
FILM,,DIVA,238
FILM,,HASE,11
FILM,,KENNER,40
FILM,,KOMPARSE,14
FILM,,KITSCH,19
FILM,,ENTWURF,18
FILM,,HERSTELLER,564
FILM,,IKONE,0
FILM,,HAUS,7
FILM,,GROTESKE,25
FILM,,ILLUSTRIERTE,10
FILM,,ILLUSION,3
FILM,,HOCHSCHULE,1995
FILM,,KALEIDOSKOP,0
FILM,,KULISSE,833
FILM,,INSTITUT,974
FILM,,GESELLSCHAFT,1955
FILM,,BRANCHE,2234
FILM,,FABRIK,434
FILM,,MELODIE,60
FILM,,KASSETTE,111
FILM,,LIEBLING,11
FILM,,KOMPONIST,3925
FILM,,KARRIERE,2736
FILM,,MAGAZIN,475
FILM,,MARKT,436
FILM,,LIEBHABER,104
FILM,,KOPIE,440
FILM,,PIONIER,537
FILM,,OPER,31
FILM,,PODIUM,23
FILM,,MATERIAL,3512
FILM,,KUNST,2805
FILM,,MUSIK,13425
FILM,,KLASSIKER,1356
FILM,,KRITIK,2808
FILM,,KULTUR,416
FILM,,PALAST,1540
FILM,,PROJEKT,3477
FILM,,MONTAGE,0
FILM,,PASSAGE,25
FILM,,KRITIKER,3848
FILM,,MONSTER,79
FILM,,NACHWUCHS,82
FILM,,KAMERA,1255
FILM,,OPERATEUR,21
FILM,,PROJEKTOR,404
FILM,,SCHAFFEN,882
FILM,,REPORTAGE,37
FILM,,PUBLIKUM,106
FILM,,PLAKAT,1014
FILM,,REGIE,680
FILM,,PARTNER,637
FILM,,LEUTE,0
FILM,,SCHWANK,44
FILM,,PREMIERE,897
FILM,,MUSEUM,3157
FILM,,PRODUKTION,10380
FILM,,PROJEKTION,136
FILM,,OPERETTE,70
FILM,,MUSICAL,698
FILM,,NACHT,215
FILM,,PROFI,21
FILM,,MOTIV,50
FILM,,PATRONE,0
FILM,,PREIS,10330
FILM,,RECHT,30
FILM,,SCHAU,207
FILM,,PRODUZENT,17972
FILM,,SALAT,12
FILM,,REIHE,4302
FILM,,REKLAME,8
FILM,,REZENSION,280
FILM,,SCHULE,894
FILM,,PROGRAMM,515
FILM,,SAAL,73
FILM,,REGISSEUR,23172
FILM,,SEQUENZ,677
FILM,,STERNCHEN,56
FILM,,VERANSTALTUNG,257
FILM,,STIL,84
FILM,,WERK,1064
FILM,,VERWERTUNG,58
FILM,,VERTRIEB,189
FILM,,STIFTUNG,453
FILM,,THEORIE,245
FILM,,WECHSEL,39
FILM,,STADT,410
FILM,,ZEITSCHRIFT,1247
FILM,,TECHNIK,440
FILM,,STREIFEN,0
FILM,,SZENARIUM,73
FILM,,THEATER,5464
FILM,,TITEL,2418
FILM,,VORSCHAU,20
FILM,,WELT,579
FILM,,WOCHE,560
FILM,,WIRTSCHAFT,4095
FILM,,VORSTELLUNG,113
FILM,,STUDIO,4708
FILM,,VERSION,732
FILM,,STOFF,461
FILM,,START,1566
FILM,,TABLETTE,120
FILZ,,AUFLAGE,2
FILM,,TRANSPORT,224
FILZ,,LAUS,238
FILZ,,PATSCHEN,0
FILM,,STERN,10
FILM,,SPULE,88
FILZ,,KRANKHEIT,1
FILZ,,PAPPE,0
FILZ,,PUTZ,6
FILZ,,SCHREIBER,48
FILM,,TRICK,78
FILZ,,DECKE,45
FILZPANTOFFEL,,KINO,1
FILZ,,KUGEL,35
FILM,,VERLEIHER,726
FILM,,VERLEIH,1778
FILZ,,LATSCHEN,0
FILM,,STILL,12
FILM,,ZENSUR,1103
FILM,,SZENE,1513
FILM,,SCHAUSPIELER,8173
FILZ,,PANTOFFEL,197
FILZ,,SCHUH,50
FILZ,,LATSCH,0
FILM,,WETTBEWERB,100
FILM,,WISSENSCHAFT,882
FILM,,VORTRAG,36
FILZ,,STREIFEN,0
FILZ,,BODEN,6
FINAL,,ABSCHLUSS,0
FINAL,,PRODUKT,16
FINANZIERUNG,S,KONZEPT,1927
FILZ,,KAPPE,48
FILZ,,KAHN,3
FILZ,,STIEFEL,83
FINAL,,SATZ,337
FINANZIERUNG,S,ABTEILUNG,16
FILZ,,TEPPICH,34
FINANZ,,AUFSEHER,32
FILZ,,EINLAGE,5
FILTER,,ANLAGE,591
FINAL,,SERIE,2226
FILZ,,DECKEL,1
FINANZIERUNG,S,MITTEL,1934
FILZ,,SOHLE,11
FINANZIERUNG,S,HILFE,4412
FILTER,,SYSTEM,567
FINAL,,ABSCHLUSS,0
FINANZIERUNG,S,ART,591
FINANZIERUNG,S,FORM,1168
FINANZMARKT,,REGULIERUNG,785
FINANZIERUNG,S,ANTEIL,4973
FINANZIERUNG,S,PROBLEM,2112
FINANZIERUNG,S,VORBEHALT,437
FINANZIERUNG,S,BERATER,28
FILZ,,UNTERLAGE,12
FINANZMARKT,,DATEN,10
FINANZIERUNG,S,BEDARF,1770
