firstNoun,connectorParticle,secondNoun,frequency
BUNKER,,WOHNUNG,38
BUNKER,,ANLAGE,1296
BUNTGLAS,,FENSTER,1733
BUNKER,,HAFT,13
BUNDESWEHR,,UNIFORM,45
BUNKER,,KOHLE,61
BUNKER,,ZUG,2
BUNKER,,EINGANG,77
BUNT,,BILD,9
BURG,,GESPENST,26
BUNT,,KERAMIK,28
BUNT,,SANDSTEIN,3056
BURG,,VERLIES,100
BURG,,SCHAUSPIELER,243
BURG,,GARTEN,449
BUNDESWEHR,,ZEIT,200
BURE,N,WURST,23
BUNT,,WARE,0
BURG,,KELLER,323
BURG,,ANLAGE,9717
BURG,,FENSTER,16
BURG,,BEWOHNER,146
BUNT,,MATERIAL,0
BUNT,,METALL,659
BUNT,,FERNSEHEN,3
BURG,,INSASSE,21
BURG,,BRUNNEN,227
BURG,,BERG,3849
BUNT,,SPECHT,525
BURG,,FRAU,39
BUNT,,PAPIER,119
BURKA,,VERBOT,80
BURG,,PFORTE,16
BURG,,WICHTEL,0
BURSCHE,N,BRAUCH,10
BURSCHE,N,HERRLICHKEIT,67
BURG,,HERR,2511
BURG,,VOGT,436
BUNTMETALL,,DIEB,23
BURG,,WART,125
BURG,,HOF,2739
BURG,,MAUER,1311
BURG,,GRABEN,2551
BURG,,RUINE,12295
BUNT,,KUPFERKIES,17
BURG,,ZINNE,24
BURG,,WALL,2267
BUSCH,,HOLZ,17
BUSCH,,FEUER,745
BURG,,WEIHNACHT,8
BUSCH,,ZULAGE,95
BUSCH,,ROSE,22
BUS,,FENSTER,57
BUSEN,,TASCHE,1
BUSEN,,TUCH,6
BUSCH,,BOHNE,209
BUSEN,,NADEL,13
BUSCH,,WALD,233
BUSCH,,HEMD,10
BUSCH,,TROMMEL,95
BUS,,FAHRT,1275
BUSEN,,FREUND,183
BUSCH,,GELD,11
BUS,,BEGLEITER,21
BUS,,DEPOT,187
BUS,,NETZ,1452
BUS,,FAHREN,171
BUS,,TOURISMUS,50
BUS,,UNFALL,242
BUS,,LINIE,21288
BUS,,BAHNHOF,6886
BUS,,SYSTEM,763
BUTTER,,BEMME,4
BUSCH,,MANN,2817
BUSCH,,LAND,1414
BUS,,UNTERSTAND,2
BUTTER,,BELIEFERUNG,1
BUS,,REISE,475
BUS,,BETRIEBSHOF,117
BUS,,VERKEHR,4038
BUTTER,,BEDARF,9
BUSEN,,FETISCHIST,4
BUSEN,,WUNDER,79
BUTTER,,AROMA,14
BUS,,SCHAFFNER,29
BUTAN,,GAS,27
BUS,,PANNE,5
BUS,,UNTERNEHMEN,2244
BUSEN,,FREUNDSCHAFT,4
BUTTER,,FAHRT,387
BUS,,VERBINDUNG,5085
BUTTER,,BLUME,216
BUS,,STATION,788
BUS,,TRANSFER,221
BUTTER,,BREZEL,30
BUS,,SPUR,1179
BUTTER,,BALLEN,6
BUS,,FAHRER,4253
BUS,,HOF,206
BUS,,HALTESTELLE,6235
BUS,,UNTERNEHMER,337
BUTTER,,ERSATZ,16
BUTTER,,FETT,204
BUTTER,,KNAPPHEIT,13
BUTTER,,ERZEUGUNG,146
BUTTERFLY,,STIL,2
BUTTER,,DOSE,78
BUTTER,,FORM,12
BUTTER,,GROSSHANDEL,8
BUTTER,,FASS,225
BUTTERMILCH,,GELEE,0
BUTTER,,KRINGEL,0
BUTTERBROT,,DOSE,15
BUTTER,,SCHMALZ,485
BUTTER,,SCHNITZEL,7
BUTTER,,FERTIGER,4
BUTTER,,FASS,225
BUTTER,,BIRNE,98
BUTTER,,PILZ,64
BUTTER,,ZOPF,31
BUTTER,,KARTE,4
BUTTER,,KLUMPEN,0
BUTTER,,KUGEL,15
BUTTER,,GLOCKE,1
BUTTERBROT,,PAPIER,86
BUTTER,,VOGEL,5
BUTTER,,BROT,959
BUTTER,,GESCHMACK,12
BUTTER,,KUCHEN,84
BUSSGELD,,VERFAHREN,5622
BUTTER,,TOAST,12
BUTTER,,STULLE,53
BUTTER,,NOCKERL,2
BUTTER,,LIEFERANT,4
BUTTON,,MASCHINE,15
BUSSGELD,,KATALOG,777
BUTZEN,,SCHEIBE,262
BUTTER,,TEIG,15
BUTTER,,STREUSEL,10
BUTTER,,SEITE,40
BUTTER,,SCHAFF,0
CAMPING,,KLEIDUNG,0
CAKE,,FORM,10
BUTTER,,SCHNITTE,0
BUSSGELD,,STELLE,237
BUSSGELD,,BESCHEID,4028
CABRIO,,LIMOUSINE,139
BUTTER,,MILCH,1004
CAMAIEU,,MALEREI,1
BUSSGELD,,RAHMEN,1486
CALLGIRL,,RING,29
CAMPING,,KOCHER,68
CAMPING,,LAGER,8
CAMPING,,FAHRT,8
CAMPING,,REISE,15
CAMPING,,ARTIKEL,97
CAMPING,,ANZUG,5
CAMPING,,TISCH,65
CAMPING,,HEMD,9
CAMPING,,BUS,102
CAMPING,,AUSSTELLUNG,3
CAMPING,,PLATZ,10001
CARGO,,HOSE,50
CAMPING,,FREUND,65
CAMPING,,KOFFER,0
CAMPING,,URLAUB,105
CHAMPAGNER,,FARBE,6
CAMPING,,BETT,7
CELSIUS,,SKALA,12
CAMPING,,TOURISMUS,77
CANNABIS,,PLANTAGE,47
CEMBALO,,KONZERT,158
CANNABIS,,PRODUKT,398
CASTING,,SHOW,2418
CASTOR,,TRANSPORT,810
CAMPING,,BEUTEL,16
CASTING,,AGENTUR,48
CAMPING,,LIEGE,21
CAMPUS,,POLIZEI,9
CELLO,,KONZERT,882
CELLO,,SONATE,0
CELLO,,ABEND,0
CHAMPAGNER,,DUSCHE,28
CARGO,,VERSICHERUNG,0
CELLO,,SPIELER,49
CHAMPAGNER,,KORKEN,1
CERCLE,,SITZ,0
CHAMPAGNER,,WEIN,7
CHAMOIS,,PAPIER,1
CHAMPIGNON,,ZUCHT,84
CHAMPIGNON,,PFANNE,1
CHAMPAGNER,,FLASCHE,237
CHAMPIGNON,,KULTUR,4
CHAOS,,FORSCHUNG,90
CHANUKKA,,LEUCHTER,26
CHARAKTER,,SACHE,18
CHAOS,,PHASE,5
CHANSON,,INTERPRET,19
CHARAKTER,,HALTUNG,15
CHARAKTER,,BILD,357
CHARAKTER,,ENTWICKLUNG,409
CHARAKTER,,CHARGE,7
CHARAKTER,,DRAMA,38
CHAMPAGNER,,PFROPFEN,0
CHARAKTER,,EIGENSCHAFT,1437
CHARAKTER,,SCHILDERUNG,24
CHARAKTER,,DARSTELLERIN,318
CHARAKTER,,BILDUNG,244
CHAOS,,THEORIE,401
CHARAKTER,,SKIZZE,47
CHARAKTER,,ZUG,1480
CHARAKTER,,FRAGE,91
CHARAKTER,,STUDIE,667
CHARAKTER,,MERKMAL,160
CHAT,,PARTNER,74
CHARAKTER,,TYP,48
CHARME,,OFFENSIVE,67
CHARAKTER,,DARSTELLER,1264
CHARAKTER,,FORMUNG,12
CHARAKTER,,FIGUR,44
CHARGE,N,SPIELER,20
CHARAKTER,,TEST,34
CHAUSSEE,,BAU,124
CHARAKTER,,KOPF,282
CHARAKTER,,TANZ,36
CHAUSSEE,,FLOH,3
CHARAKTER,,STRUKTUR,89
CHAUSSEE,,RAND,6
CHARAKTER,,SCHAUSPIELER,124
CHAUSSEE,,GELD,83
CHARAKTER,,GESTALT,5
CHARAKTER,,ANLAGE,31
CHARAKTER,,SPIELER,44
CHARAKTER,,FEHLER,91
CHAUSSEE,,GRABEN,66
CHATON,,FASSUNG,3
CHARAKTER,,KOMIKER,115
CHAUSSEE,,STEIN,11
CHAUSSEE,,BAUM,59
CHARAKTER,,MASKE,145
CHARAKTER,,ZEICHNUNG,525
CHAUSSEE,,HAUS,1
CHAUSSEE,,WANZE,0
CHEDER,,SCHULE,2
CHEF,,BESPRECHUNG,29
CHEF,,ARCHITEKT,779
CHEF,,ARZT,6832
CHEFARZT,,PFLICHT,10
CHEF,,DIRIGENT,4954
CHEF,,DIPLOMAT,216
CHEMIE,,ANLAGE,446
CHEMIEFASER,,GARN,27
CHEF,,DRAMATURG,806
CHEMIE,,BRANCHE,443
CHEF,,PILOT,300
CHEF,,FAHRER,27
CHEF,,VISITE,11
CHEMIE,,UNTERRICHT,380
CHEMIE,,FACHARBEITER,152
CHEMIE,,ARBEITER,356
CHEMIE,,GIGANT,58
CHEMIE,,FABRIK,877
CHEMIE,,SPARTE,0
CHEMIE,,FIRMA,356
CHEMIE,,TOILETTE,54
CHEF,,ETAGE,1437
CHEMIE,,KONZERN,2066
CHEMIE,,LABOR,330
CHEMIE,,ERZEUGNIS,53
CHEMIE,,LABORANT,395
CHEMIE,,PRODUKTION,156
CHEMIE,,KATASTROPHE,48
CHEMIE,,FASER,1219
CHEMIE,,WERK,915
CHEMIE,,WERKER,52
CHEMIE,,PRODUKT,269
CHEMIE,,INDUSTRIE,2130
CHEMIE,,WERT,199
CHEF,,SACHE,2233
CHEMIE,,INGENIEUR,660
CHEMIE,,UNTERNEHMEN,1492
CHEF,,POSTEN,1
CHEF,,TRAINER,22482
CHEMIE,,UNFALL,364
CHEMIE,,COCKTAIL,35
CHEF,,SALAT,22
CHEMIE,,LEHRER,209
CHEMIE,,WAFFE,1766
CHEMIKER,,KITTEL,1
CHINA,,CRACKER,0
CHINA,,KREPP,3
CHILI,,PULVER,155
CHEVREAU,,LEDER,19
CHEMIE,,BETRIEB,298
CHEF,,SESSEL,918
CHINA,,BROKAT,0
CHIFFRE,,SCHRIFT,13
CHINA,,GRAS,0
CHIANTI,,FLASCHE,6
CHEVIOT,,KLEID,0
CHINA,,PFANNE,54
CHILE,,SALPETER,197
CHINA,,RESTAURANT,101
CHINA,,PAPIER,16
CHIFFON,,KLEID,30
CHINA,,WARE,3
CHINA,,RINDE,219
CHLORGAS,,WOLKE,3
CHIFFON,,TUCH,12
CHIPPENDALE,,STIL,2
CHEVREAU,,SCHUH,2
CHOLESTERIN,,SPIEGEL,526
CHINA,,TINKTUR,1
CHOLERA,,BAZILLUS,2
CHLOR,,STICKSTOFF,2
CHINA,,KOHL,315
CHLOR,,GAS,461
CHLOR,,VERBINDUNG,558
CHLOR,,AMIN,69
CHOLERA,,ERREGER,32
CHOKE,,BOHRUNG,1
CHOLESTERIN,,WERT,242
CHLORAT,,SPRENGSTOFF,6
CHOR,,DIRIGENT,650
CHORAL,,MELODIE,156
CHORAL,,BUCH,231
CHLOR,,VERGIFTUNG,5
CHLOR,,WASSER,82
CHORION,,BIOPSIE,16
CHORAL,,KANTATE,220
CHINA,,WEIN,3
CHLOR,,KALK,179
CHLORGAS,,UNFALL,18
CHORAL,,VORSPIEL,330
CHLOR,,WASSERSTOFF,1169
CHORAL,,BEARBEITUNG,176
CHOR,,HERR,2447
CHORAL,,NOTATION,27
CHOR,,DIENST,74
CHOR,,ARBEIT,199
CHOR,,FENSTER,2204
CHOR,,HEMD,125
CHORAL,,SATZ,96
CHOR,,GEWAND,21
CHOR,,GEBET,261
CHOR,,KANTATE,31
CHRISTBAUM,,KERZE,24
CHOR,,REGENT,228
CHOR,,STIMME,127
CHOR,,KIND,8
CHOR,,KONZERT,335
CHOR,,MUSIK,1337
CHOR,,UMGANG,1208
CHRISTBAUM,,SCHMUCK,358
CHOR,,MANTEL,99
CHOR,,SCHAFFEN,10
CHOR,,WERK,1630
CHOR,,PROBE,266
CHRISTUS,,KOPF,242
CHRISTUS,,KIND,494
CHOR,,KNABE,1207
CHOR,,SCHRANKE,565
CHOR,,RAUM,6704
CHRISTUS,,BILD,350
CHOR,,RAT,0
CHRISTUS,,GESTALT,44
CHROM,,LEDER,10
CHROM,,EISENSTEIN,10
CHOR,,GESANG,1294
CHRISTUS,,BART,6
CHRISTUS,,DORN,106
CHRISTBAUM,,KUGEL,135
CHROM,,ERZ,189
CHOR,,SATZ,615
CHRISTUS,,BRAUT,0
CHRISTBAUM,,PLANTAGE,2
CHRISTUS,,KULT,13
CHOR,,FAMILIE,2
CHOR,,ZYKLUS,38
CHROMOSOM,EN,SATZ,1410
CHRISTUS,,MONOGRAMM,544
CHRONIST,EN,PFLICHT,69
CHRONIK,,FORM,0
CHROM,,EISENERZ,7
CHROM,,LEGIERUNG,8
CHROMOSOM,EN,ZAHL,7446
CITY,,BUS,149
CINCH,,STECKER,3
CINCH,,KABEL,6
CHROM,,VERBINDUNG,60
CINCH,,STECKVERBINDUNG,0
CLEARING,,VERKEHR,9
CITY,,LAGE,132
CINCH,,STECKVERBINDER,0
CITY,,BILDUNG,36
CHROM,,STAHL,127
CLEARING,,STELLE,1749
CLIQUE,N,WIRTSCHAFT,93
CLEARING,,ABKOMMEN,20
CLOWN,,FISCH,142
COCKTAIL,,KLEID,172
COCKTAIL,,HAPPEN,6
COCKTAIL,,KIRSCHE,106
COLA,,FLASCHE,108
COCKTAIL,,TOMATE,109
COMPUTER,,FIRMA,625
COMIC,,FIGUR,1494
COCKTAIL,,EMPFANG,59
COCKTAIL,,SHAKER,20
CLUSTER,,ANALYSE,314
COCKTAIL,,KARTE,34
COMPUTER,,FAN,52
COMPUTER,,BETRUG,389
COMPUTER,,CHAOS,23
COCKTAIL,,SESSEL,34
COCKTAIL,,MANTEL,0
COMPUTER,,BRANCHE,524
COMPUTER,,HARDWARE,419
COCKTAIL,,ABEND,11
COMIC,,STRIP,985
COLA,,DOSE,145
COMIC,,ZEICHNER,4724
COMPUTER,,ABSTURZ,69
COMPUTER,,BILDSCHIRM,585
COMPUTER,,ANLAGE,285
COMPUTER,,GENERATION,59
COMPUTER,,KOMPONENTE,59
COMPUTER,,GENIE,61
COMPUTER,,ANIMATION,1002
COMIC,,LITERATUR,23
COMPUTER,,BILD,292
COMPUTER,,FACHLEUTE,149
COMPUTER,,UHR,6
COMPUTER,,RAUM,765
COMIC,,STIL,89
COMPUTER,,LINGUISTIK,383
COMPUTER,,EINSATZ,218
COMPUTER,,MODELL,653
COMPUTER,,PROFI,22
COMPUTER,,HERSTELLER,1048
COMPUTER,,INDUSTRIE,542
COMPUTER,,MAUS,303
COMPUTER,,SPIEL,14643
COMPUTER,,TASTATUR,266
COMPUTER,,GEGNER,366
COMPUTER,,DIAGNOSTIK,3
COMPUTER,,NETZWERK,617
COMPUTER,,EXPERTE,577
COMPUTER,,SPARTE,0
COMPUTER,,SOFTWARE,278
COMPUTER,,KRIMINALISTIK,1
COMPUTER,,NUTZER,351
COMPUTER,,PROGRAMM,5146
COMPUTER,,SUCHT,21
COMPUTER,,KUNST,194
COMPUTER,,SIMULATION,1401
COMPUTER,,WELT,382
COMPUTER,,TECHNIK,1938
COMPUTER,,ZEITALTER,273
CONTROLLING,,INSTRUMENT,78
COMPUTER,,NETZ,836
COMPUTERSPIEL,,SUCHT,56
COMPUTER,,ZEITSCHRIFT,636
CONTROLLER,,BEREICH,0
COMPUTER,,SYSTEM,3792
COMPUTER,,WISSENSCHAFT,265
COMPUTER,,TECHNOLOGIE,586
COMPUTER,,SATZ,41
COMPUTER,,PANNE,112
COMPUTER,,PIONIER,303
CONTROLLING,,SYSTEM,128
CONSULTING,,LEISTUNG,57
CONTAINER,,BURG,10
CONTAINER,,VERKEHR,743
CONTAINER,,STADT,21
CONSULTING,,BRANCHE,8
CONTAINER,,TRANSPORT,360
CONTAINER,,BAHNHOF,291
CONSULTING,,UNTERNEHMEN,100
CONTAINER,,UNTERKUNFT,13
CONSULTING,,FIRMA,151
CONTAINER,,DORF,132
COMPUTER,,SPRACHE,186
COMPUTER,,SPEZIALIST,651
CONTAINER,,STANDORT,17
CONTAINER,,FRACHT,32
CONTAINER,,SIEDLUNG,37
CORONA,,TEST,126
CONTAINER,,DIENST,125
CONTAINER,,STAPEL,23
CONTAINER,,FRACHTER,76
CONTAINER,,SCHIFF,2646
CONTAINER,,TERMINAL,901
CORNER,,FAHNE,1
COSMATEN,,ARBEIT,4
CORONA,,DIKTATUR,3
CORONA,,SKEPTIKER,1
COTTAGE,,SYSTEM,4
COWBOY,,STIEFEL,315
COWBOY,,FILM,26
CORONA,,LEUGNER,23
CUP,,FINALE,252
COVER,,BOY,30
COUCH,,TISCH,342
DACH,,FONDS,1
COVER,,SONG,496
CUP,,BEWERB,38
CRUISER,,GEWICHT,675
COVER,,STORY,50
CURRY,,PULVER,193
DACH,,BLECH,29
CRASH,,TEST,489
DACHBODEN,,AUSBAU,12
DACH,,ERKER,163
DACH,,EINDECKUNG,539
CURSOR,,TASTE,113
DACH,,AUFSATZ,137
COVER,,GIRL,203
CURRY,,WURST,1504
CUP,,SIEGER,1883
COVER,,COAT,6
DACH,,DECKUNG,443
COVER,,GESTALTUNG,488
DACH,,AUSBAU,380
DACH,,BOX,30
DACH,,BODEN,4724
DACH,,FENSTER,691
DACH,,BALKEN,413
DACHDECKER,,ARBEIT,144
DACH,,BINDER,96
DACH,,GARTEN,675
DACH,,ANTENNE,160
DACH,,FIRST,1103
DACH,,GESCHOSS,5943
DACH,,FORM,763
DACH,,LATTE,191
DACH,,GESCHOSS,5943
DACH,,HAUT,309
DACH,,EINSTURZ,37
DACHGESCHOSS,,WOHNUNG,385
DACH,,ISOLIERUNG,16
DACHGESCHOSS,,WOHNUNG,385
DACH,,FIRMA,10
DACHGESCHOSS,,AUSBAU,308
DACHGESCHOSS,,AUSBAU,308
DACH,,FUSS,18
DACH,,KOFFER,3
DACH,,LATERNE,88
DACH,,KREMPE,4
DACH,,GIEBEL,258
DACH,,ORGANISATION,4297
DACH,,GEWERKSCHAFT,27
DACH,,KONSTRUKTION,2673
DACH,,GESELLSCHAFT,1136
DACH,,HASE,17
DACH,,NEIGUNG,396
DACH,,RELING,310
DACH,,GESIMS,495
DACH,,RECHT,0
DACH,,LAWINE,57
DACH,,ISOLATION,1
DACHGLEICHE,N,FEIER,1
DACH,,LACK,1
DACH,,KEHLE,10
DACH,,KAMMER,526
DACHS,,BAU,133
DACH,,ZEILE,24
DACH,,MARKE,1222
DACH,,LUKE,0
DACHS,,FELL,29
DACH,,PAPPE,0
DACHS,,HAAR,71
DACH,,SCHIEFER,147
DACH,,REITER,10225
DACH,,PFANNE,223
DACH,,GRAT,27
DACH,,SCHADEN,0
DACH,,RINNE,695
DACH,,SCHALUNG,46
DACH,,PLATTE,161
DACHS,,HAUBE,0
DACH,,ZIEGEL,2188
DACH,,STUBE,130
DACHS,,JAGD,10
DACH,,TRAUFE,17
DACKEL,,BEIN,8
DACH,,STROH,4
DACH,,WOHNUNG,293
DACH,,STEIN,1539
DACKEL,,DAME,17
DACH,,ZIMMER,107
DACHS,,EISEN,0
DACKEL,,MISCHLING,2
DAME,N,FUSSBALL,55
DAMAST,,TISCHTUCH,18
DACH,,SPOILER,98
DACHS,,SCHWARTE,1
DACH,,SPARREN,208
DAME,N,BESUCH,91
DACH,,TERRASSE,1887
DAME,N,FAHRRAD,55
DACH,,SCHINDEL,167
DAHLIE,N,BUKETT,0
DAMAST,,BEZUG,4
DAME,N,BAD,77
DACH,,REPARATUR,105
DAKAPO,,ARIE,0
DAME,N,PFERD,5
DAME,N,BLUSE,46
DAMAST,,DECKE,14
DAMAST,,MUSTER,8
DAMAST,,LEINEN,0
DAME,N,GESELLSCHAFT,52
DAMAST,,ART,0
DAME,N,GEDECK,11
DAME,N,MODE,591
DAME,N,KARTE,9
DAMAST,,TUCH,22
DAME,N,DOPPEL,3304
DAME,,BRETT,13
DAME,N,JACKE,18
DAHLIE,N,STAUDE,1
DAMAST,,GEWEBE,1
DAME,N,SITZ,46
DAME,N,UHR,49
DAME,N,SCHREIBTISCH,11
DAME,N,TASCHE,23
DAME,N,SATTEL,77
DAME,N,ZIMMER,91
DAME,N,VELO,1
DAME,N,WART,3
DAME,N,WELT,383
DAME,N,TOILETTE,430
DAME,N,WAHL,229
DAME,N,BART,88
DAME,,STEIN,14
DAME,N,GAMBIT,315
DAME,,SPIEL,145
DAME,N,KLEID,115
DAMM,,BALKEN,38
DAMM,,ERDE,10
DAMM,,BAU,509
DAMM,,KRONE,653
DAMM,,RUTSCH,44
DAME,N,REDE,20
DAMPF,,ENTWICKLUNG,37
DAMM,,SCHUTZ,20
DAME,N,SCHUH,299
DANAIDEN,,ARBEIT,6
DAMAST,,SERVIETTE,11
DAME,N,RAD,79
DAME,N,PROGRAMM,86
DAMM,,SCHNITT,105
DAMPF,,GENERATOR,75
DAMPF,,ABLEITUNG,2
DAME,N,TAUSCH,79
DAMPF,,ERZEUGER,1264
DAMPF,,BETRIEB,793
DAME,N,PULLOVER,10
DAMPF,,BAD,1114
DAMPF,,BEHANDLUNG,26
DAMPFER,,FAHRT,300
DAMPF,,DOM,671
DAMPF,,KRAFT,469
DAMM,,STRASSE,355
DANACH,,ACHTUNG,2
DAME,N,KRAWATTE,0
DAMPF,,KOCHTOPF,111
DAMPFER,,LINIE,65
DAMPFER,,FURCHE,0
DAMPF,,NUDEL,179
DAMPF,,STRAHL,43
DAME,N,STRUMPF,194
DAMPF,,BAHN,293
DAMPF,,MANTEL,2
DAMPF,,ROHR,57
DAMPF,,KOMPRESSE,31
DAMPF,,DICHTE,32
DAMPF,,BAGGER,60
DAMPFER,,ANLEGESTELLE,106
DAMPF,,ENTSAFTER,66
DANAIDEN,,FASS,5
DAMOKLES,,SCHWERT,766
DANAIDEN,,FASS,5
DAMPF,,KRAFTWERK,619
DAMPF,,WOLKE,161
DANAER,,GESCHENK,126
DAMPF,,HAMMER,184
DAMPF,,DUSCHE,14
DAMPF,,VENTIL,19
DAMPF,,WURST,18
DAMPF,,ROSS,83
DAMPF,,ZYLINDER,116
DAMPF,,HEIZUNG,463
DAMPF,,ROSS,83
DAMPF,,RADIO,35
DAMPF,,ZIEGELEI,195
DAMPF,,SCHLEPPER,216
DAMPF,,RAMME,0
DAMPF,,PLAUDEREI,38
DAMPF,,SCHIFF,4760
DARM,,BEIN,303
DANK,,FEST,64
DANK,ES,PFLICHT,30
DAMPFSTRAHL,,PUMPE,73
DANK,ES,REDE,996
DAMPF,,LOKOMOTIVE,9679
DAMPF,,TURBINE,1789
DAMPF,,PFEIFE,208
DAMPFER,,VERKEHR,23
DANK,ES,FORMEL,11
DANK,ES,BEZEIGUNG,12
DAMPF,,SPRITZE,78
DAMPF,,KESSEL,2527
DAMPF,,SAUNA,81
DAMPF,,LOK,2339
DARLEHEN,S,BEWILLIGUNG,19
DAMPF,,SPANNUNG,26
DARM,,SCHLINGE,106
DAMPF,,MOTOR,346
DANK,ES,WORT,394
DAMPF,,MASCHINE,6924
DARM,,PARASIT,130
DARLEHEN,S,BEDINGUNG,186
DANK,,GOTTESDIENST,205
DARM,,AUSGANG,154
DARM,,ENDE,14
DARLEHEN,S,VERTRAG,2519
DARM,,EINGANG,1
DANDY,,FIEBER,1
DAMPF,,PLAUDERER,96
DARM,,RESEKTION,9
DARM,,BAD,16
DARM,,SPIEGELUNG,324
DARM,,ZOTTE,54
DARM,,STENOSE,9
DARM,,WIND,9
DATEN,,ANSAMMLUNG,15
DARM,,GESUNDHEIT,25
DARM,,SAITE,186
DARM,,BLUTUNG,61
DARM,,KRANKHEIT,145
DARM,,VERSCHLUSS,311
DATEN,,AUFKOMMEN,163
DATEN,,BERG,108
DATEN,,AUSTAUSCH,5647
DATEN,,ABFLUSS,71
DATEI,,ANHANG,171
DATEN,,ANALYSE,1153
DATEN,,AUFBEREITUNG,332
DATEN,,AUSWERTUNG,606
DATEN,,AUSKUNFT,27
DARM,,ENTLEERUNG,96
DARM,,TRAKT,235
DARM,,SAFT,38
DARM,,VERENGUNG,3
DARM,,ERKRANKUNG,743
DATEI,,FORMAT,2449
DARM,,KATARRH,88
DARM,,FLORA,659
DARM,,SCHLEIMHAUT,382
DATEI,,SYSTEM,4013
DATEI,,TYP,317
DATEN,,ABFLUSS,71
DATEI,,MANAGER,781
DARM,,VERSCHLUSS,311
DARM,,BAKTERIE,295
DATEN,,ANZUG,15
DARM,,WAND,494
DARM,,GRIPPE,66
DATEN,,BASIS,5412
DARM,,KOLIK,40
DARREICHUNG,S,FORM,1189
DARM,,KANAL,198
DARM,,INFEKTION,155
DARM,,INHALT,278
DARM,,TUBERKULOSE,29
DARM,,POLYP,29
DARLEHEN,S,AUFNAHME,282
DARM,,ROHR,146
DATEN,,ABFRAGE,434
DATEN,,DURCHSATZ,490
DATEN,,BESTAND,5225
DATEN,,DIEBSTAHL,213
DATEN,,FLUSS,639
DATEN,,BLATT,1239
DATEN,,ELEMENT,332
DATENBANK,,DIENST,30
DATEN,,JOURNALIST,36
DATEN,,EINGABE,499
DATEN,,GEWINNUNG,234
DATEN,,HEHLEREI,135
DATEN,,MASKE,11
DATENBANK,,SYSTEM,1447
DATEN,,FORMAT,1506
DATEN,,CHAOS,17
DATEN,,FELD,979
DATEN,,KOMMUNIKATION,700
DATEN,,GRUNDLAGE,3612
DATEN,,BLOCK,664
DATEN,,BRILLE,138
DATEN,,ABGLEICH,2358
DATEN,,JOURNALISMUS,114
DATEN,,ERHEBUNG,6713
DATEN,,BEREICH,240
DATEN,,HALTUNG,524
DATEN,,HANDSCHUH,86
DATEN,,DIENST,884
DATEN,,DSCHUNGEL,19
DATEN,,KANAL,174
DATEN,,LECK,220
DATEN,,FLUSS,639
DATEN,,LIEFERUNG,501
DATEN,,FLUT,223
DATEN,,HALDE,8
DATEN,,MANAGEMENT,436
DATEN,,MATERIAL,3358
DATEN,,PAKET,1751
DATEN,,OBJEKT,248
DATEN,,LAGE,4598
DATEN,,MODELL,644
DATEN,,PROJEKTOR,28
DATEN,,NUTZUNG,668
DATEN,,DIEB,64
DATEN,,MENGE,3699
DATEN,,NETZ,2043
DATEN,,LEITUNG,849
DATEN,,MISSBRAUCH,417
DATEN,,MISSBRAUCH,417
DATEN,,PANNE,214
DATEN,,REICHTUM,5
DATEN,,AUTOBAHN,803
DATEN,,SCHLEUDER,81
DATEN,,TYP,1762
DATEN,,PUNKT,386
DATENSCHUTZ,,GRUND,929
DATEN,,SKANDAL,156
DATEN,,SPEICHERUNG,1670
DATENSCHUTZ,,BESTIMMUNG,1013
DATEN,,SPIONAGE,34
DATEN,,REPORT,506
DATEN,,SCHATZ,38
DATEN,,RATE,2042
DATEN,,VERKEHR,2510
DATEN,,SICHERHEIT,3403
DATEN,,SAMMLUNG,2794
DATENSCHUTZ,,VERSTOSS,374
DATEN,,TECHNIK,609
DATEN,,WEITERGABE,751
DATTEL,,KERN,13
DATEN,,TARIF,123
DATEN,,WOLKE,54
DATTEL,,TRAUBE,2
DATENSCHUTZ,,NIVEAU,964
DATENSCHUTZ,,REFORM,115
DATEN,,TECHNIKER,9
DATEN,,STRUKTUR,1795
DATTEL,,PALME,612
DATENVERARBEITUNG,S,ANLAGE,6288
DATEN,,STROM,1955
DATEN,,SCHREIBER,46
DATEN,,STAUBSAUGER,16
DATEN,,SPEICHER,1306
DATEN,,SCHATTEN,24
DATEN,,TOPF,37
DATEN,,SPARSAMKEIT,783
DATIV,,ENDUNG,22
DATIV,,OBJEKT,70
DATENSCHUTZ,,GESETZ,2054
DATTEL,,PFLAUME,15
DATENSCHUTZ,,AUFSICHT,383
DATEN,,SATZ,12339
DATUM,S,AUFDRUCK,3
DATEN,,ZUGRIFF,575
DATEN,,SAMMLER,164
DATTEL,,BAUM,23
DATEN,,TAUSCH,121
DATEN,,VERMEIDUNG,339
DATEN,,SCHUTZ,42082
DATEN,,VERLUST,943
DATUM,S,GRENZE,347
DATEN,,REIHE,253
DATENSCHUTZ,,EXPERTE,162
DATEN,,VOLUMEN,860
DATIV,,PASSIV,5
DATEN,,QUELLE,0
DATEN,,SICHERUNG,1803
DAUMEN,,SPRUNG,35
DATEN,,WISSENSCHAFTLER,20
DATEN,,TYPIST,10
DATENSCHUTZ,,HINWEIS,64
DAUMEN,,REGISTER,6
DATENSCHUTZ,,GRUNDVERORDNUNG,197
DAUMEN,,KINO,240
DAUMEN,,BALLEN,62
DATENSCHUTZ,,KONFERENZ,304
DATEN,,TRANSFER,1082
